introgression_tract,Sdro,Sfra,Spal,Hpul,Overlapping Gene,Gene Name,Gene Length,Overlapping Bases,Percent Introgressed,Gene Coordinates,ECB Gene ID,Gene Synonyms,Curation Status,Gene Info,Echinobase GO,Echinobase KO,Tu GO
NW-022145601.1:14905312-14905467,67.66,66.73,17.08,56.47,LOC753906,solute carrier organic anion transporter family member 4A1,17983,155,0.8619251515320024,NW_022145601.1:14894992-14912975,ECB-GENEPAGE-23082718,"Sp-Slco4L_1|Sp-Slco4c1_1| solute carrier organic anion transporter family member 4-like | solute carrier organic anion transporter family member 4c | solute carrier organic anion transporter family, member 4C1 |SPU_027179|SPU_007834",partially curated,n/a,n/a,n/a,"Defensome,Defensome_TransporterIon,Defensome_TransporterIon"
NW-022145601.1:19649468-19650382,46.38,21.51,11.08,13.89,LOC587820,caspase-7,13785,914,6.6303953572723975,NW_022145601.1:19641273-19655058,ECB-GENEPAGE-23083702,Sp-Cspe9L1b|SPU_001683|Sp-Cspe9L4|SPU_025824|Sp-Cspe9L1b2|SPU_013850,partially curated,n/a,n/a,n/a,"Apoptosis,Apoptosis_Caspase,Apoptosis_Caspase"
NW-022145597.1:1541519-1541683,45.28,48.6,14.25,65.95,LOC100890426,guanylate cyclase soluble subunit beta-2,70722,164,0.2318938944034388,NW_022145597.1:1531689-1602411,ECB-GENEPAGE-23049927,"Sp-Gucy1b2|Sp-Gucy1b2_5| guanylate cyclase 1, soluble, beta 2 | Guanylate cyclase soluble, beta-2 chain | GCS-beta-2|SPU_002686|SPU_022752|LOC110988774",partially curated,n/a,n/a,n/a,"Nervous,Nervous_NOSignaling,Nervous_NOSignaling|Nervous,Nervous_NOSignaling,Nervous_NOSignaling"
NW-022145598.1:25227998-25228030,40.03,29.94,39.19,50.16,LOC763157,ganglioside-induced differentiation-associated protein 1,6305,32,0.507533703409992,NW_022145598.1:25222948-25229253,ECB-GENEPAGE-23061649,Sp-Gdap1L|ganglioside-induced differentiation-associated protein 1|SPU_005418,partially curated,n/a,n/a,n/a,n/a
NW-022145612.1:3030840-3031753,29.52,36.64,13.08,49.42,LOC754157,epoxide hydrolase 4-like,6327,913,14.430219693377587,NW_022145612.1:3029599-3035926,ECB-GENEPAGE-23156967,n/a,partially curated,n/a,"GO:0003824,GO:0016020",n/a,n/a
NW-022145594.1:39331502-39331550,11.13,7.92,13.37,11.15,LOC752582,collagen alpha-1(II) chain,41783,48,0.11487925711413734,NW_022145594.1:39302056-39343839,ECB-GENEPAGE-23033315,SPU_027122|Sp-Hypp_1198|hypothetical protein-1198|LOC110980536,partially curated,n/a,n/a,n/a,n/a
NW-022145596.1:25666379-25666496,45.82,44.47,19.97,39.32,LOC763063,mucin-12,27688,117,0.4225657324472696,NW_022145596.1:25666185-25693873,ECB-GENEPAGE-23047771,Sp-Hypp_3113|SPU_001395|hypothetical protein-3113|Sp-Hypp3113,partially curated,n/a,n/a,n/a,n/a
NW-022145598.1:25186776-25186932,76.53,71.21,14.59,82.13,LOC576823,tubulointerstitial nephritis antigen-like,12541,156,1.2439199425883103,NW_022145598.1:25186685-25199226,ECB-GENEPAGE-23061637,Sp-Ctsb|SPU_007151|Cathepsin B,partially curated,n/a,n/a,n/a,"Immunity,Immunity_Effector,Immunity_EffectorCytolytic"
NW-022145596.1:8791053-8791958,29.6,30.45,13.64,24.85,LOC100891049,uncharacterized protein DDB_G0271670,39259,905,2.3052039022899207,NW_022145596.1:8783975-8823234,ECB-GENEPAGE-23044535,SPU_008023|Sp-Hypp_1760|hypothetical protein-1760,partially curated,n/a,n/a,n/a,n/a
NW-022145605.1:5688108-5688308,14.67,28.76,12.25,7.2,LOC579101,carbonic anhydrase 2,17977,200,1.112532680647494,NW_022145605.1:5673512-5691489,ECB-GENEPAGE-23105693,Sp-Cara7LA|SPU_012518|LOC579101,partially curated,n/a,n/a,n/a,"Biomineralization,Biomineralization_CarbonicAnhydrase,Biomineralization_CarbonicAnhydrase"
NW-022145614.1:18303436-18303490,41.09,48.57,11.28,29.57,LOC100890634,uncharacterized LOC100890634,88362,54,0.06111224281931147,NW_022145614.1:18234424-18322786,ECB-GENEPAGE-23185185,hypothetical protein-701; dishevelled associated activator of morphogenesis 2-like|SPU_013272|Sp-Hypp_701|SPU_013062|hypothetical protein-701|dishevelled associated activator of morphogenesis 2-like,partially curated,n/a,n/a,n/a,n/a
NW-022145595.1:1987982-1987991,81.0,97.89,16.0,91.44,LOC100891151,uncharacterized LOC100891151,18627,9,0.048316959252697696,NW_022145595.1:1973550-1992177,ECB-GENEPAGE-23036458,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145609.1:9759682-9760584,19.68,20.9,7.45,51.27,LOC586519,target of EGR1 protein 1,4092,902,22.043010752688172,NW_022145609.1:9759012-9763104,ECB-GENEPAGE-23132460,n/a,partially curated,n/a,"GO:0003676,GO:0046872",KEGG:spu:586519,n/a
NW-022145613.1:13606885-13607787,18.63,37.31,12.21,35.44,LOC115919957,uncharacterized LOC115919957,3401,864,25.404292855042637,NW_022145613.1:13606923-13610324,ECB-GENEPAGE-23175285,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145613.1:4121293-4122194,30.46,42.45,9.84,42.48,LOC576016,NOP58 ribonucleoprotein,11955,901,7.53659556670849,NW_022145613.1:4115817-4127772,ECB-GENEPAGE-23172633,LOC576016|Sp-Nop58|nucleolar protein 5|Sp-Nop5|SPU_000144|SPU_004337|nucleolar protein 58|LOC110991035,curated,n/a,n/a,n/a,n/a
NW-022145614.1:21885526-21885546,25.85,49.25,19.0,52.25,LOC764722,uncharacterized LOC764722,83498,20,0.023952669525018563,NW_022145614.1:21876471-21959969,ECB-GENEPAGE-23185946,Sp-Pi16|SPU_005399|cysteine-rich protease inhibitor|peptidase inhibitor 16|LOC110980026,partially curated,n/a,"GO:0005576,GO:0016020",n/a,n/a
NW-022145596.1:923531-923616,27.41,28.49,17.76,52.54,LOC579326,cyclic nucleotide-gated cation channel alpha-3,36672,85,0.23178446771378708,NW_022145596.1:917871-954543,ECB-GENEPAGE-23042710,CNG channel 1 | CNG-1 |cone photoreceptor| Cyclic nucleotide gated channel|Sp-Cnga3_2|SPU_000314|LOC110975894,partially curated,n/a,n/a,n/a,"EggActivation,EggActivation,EggActivation"
NW-022145611.1:25016905-25017805,41.69,42.52,13.99,24.53,LOC100889281,MAP3K12 binding inhibitory protein 1,7254,638,8.795147504824923,NW_022145611.1:25010289-25017543,ECB-GENEPAGE-23151249,Sp-Mbip|SPU_004525|MAP3K12 binding inhibitory protein 1|LOC100889281|MAP3K12-binding inhibitory protein 1|LOC110978446,curated,n/a,n/a,n/a,n/a
NW-022145611.1:25016905-25017805,41.69,42.52,13.99,24.53,LOC577602,uncharacterized LOC577602,19668,118,0.5999593247915396,NW_022145611.1:25017687-25037355,ECB-GENEPAGE-23151257, budding uninhibited by benzimidazoles 1 homolog |Sp-Bub1|SPU_004518|mitotic checkpoint serine/threonine-protein kinase BUB1,partially curated,n/a,n/a,n/a,"Kinase,Kinase_Other,Kinase_Other"
NW-022145598.1:16258324-16259223,17.2,13.18,10.28,14.59,LOC105436927,uncharacterized LOC105436927,6462,899,13.912101516558343,NW_022145598.1:16255150-16261612,ECB-GENEPAGE-23059976,LOC110983080,partially curated,n/a,n/a,n/a,n/a
NW-022145603.1:18937614-18937818,23.18,25.45,16.6,40.82,LOC755899,uncharacterized LOC755899,30908,204,0.6600232949398214,NW_022145603.1:18921098-18952006,ECB-GENEPAGE-23095000,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145612.1:10841012-10841017,82.6,53.2,19.6,61.0,LOC100891631,uncharacterized LOC100891631,45072,5,0.01109336173233937,NW_022145612.1:10837307-10882379,ECB-GENEPAGE-23159035,SPU_021824|LOC110977355,partially curated,n/a,GO:0016020,n/a,n/a
NW-022145599.1:5953896-5953945,33.04,49.08,18.53,74.43,LOC575000,calcium voltage-gated channel subunit alpha1 G,114585,49,0.04276301435615482,NW_022145599.1:5937742-6052327,ECB-GENEPAGE-23065094,"Sp-Ttvgcac_1|Sp-Ttvgcac|Sp-Cacna1h|voltage-dependent calcium channel alpha 1G-like|hypothetical protein-1672|Sp-Hypp_1672|Sp-Cacna1gL| calcium channel, voltage-dependent, T type, alpha 1H subunit | calcium channel, voltage-dependent, T type, alpha 1G-like|LOC575000|T-type calcium channel|SPU_019787|SPU_006653|SPU_017773|SPU_025833|SPU_013467|SPU_005163|LOC110979702",curated,voltage gated calcium channel,n/a,n/a,"Nervous,Nervous_VGIC,Nervous_VGIC|Nervous,Nervous_VGIC,Nervous_VGIC"
NW-022145607.1:11223452-11224348,19.85,25.97,13.88,27.25,LOC762743,ribonuclease T2,14875,896,6.023529411764706,NW_022145607.1:11210752-11225627,ECB-GENEPAGE-23124089,SPU_008240,partially curated,n/a,n/a,n/a,n/a
NW-022145609.1:27245080-27245105,21.84,17.76,11.96,68.2,LOC580769,receptor-type tyrosine-protein phosphatase S,76934,25,0.03249538565523696,NW_022145609.1:27228240-27305174,ECB-GENEPAGE-23135711,Sp-PtprD/F/S|Sp-Zf(cchc)26_2|Sp-Fn3/Igf_17| zinc finger (CCHC)-26 protein-like|SPU_023737|SPU_016873|SPU_005351|SPU_020050|Protein Tyrosine phosphatase receptor type D/F/S|LOC110980159,partially curated,n/a,n/a,n/a,"Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3|Phosphatase,Phosphatase_Tyrosine,Phosphatase_Tyrosine"
NW-022145594.1:1341138-1341144,34.33,51.0,21.33,69.83,LOC582946,hyaluronidase,16052,6,0.0373785198106155,NW_022145594.1:1330363-1346415,ECB-GENEPAGE-23027264,SPU_026104|Sp-Hyal3|hyaluronidase 3|hyaluronoglucosaminidase 3|SPU_002718|Tm|LOC110979417,partially curated,n/a,"GO:0004415,GO:0005975",n/a,n/a
NW-022145594.1:5593622-5593665,61.05,47.72,25.86,69.6,LOC591794,nodal modulator 3,41100,43,0.10462287104622871,NW_022145594.1:5579239-5620339,ECB-GENEPAGE-23028092," Nodal Modulator, pM5 protein |Sp-Nomo|hypothetical protein-2163|Sp-Hypp_2163|Sp-Hypp_1713|Nomo1|Sp-Nomo_1|pM5|Nomo1/2/3|SPU_014644|SPU_014645|SPU_007315|SPU_007316|hypothetical protein-1713|LOC110983488",partially curated,n/a,n/a,n/a,"Signaling,Signaling_TGFB,Signaling_TGFB_Modulator|Signaling,Signaling_TGFB,Signaling_TGFB_Modulator"
NW-022145610.1:1302124-1302549,43.72,37.7,13.36,45.4,LOC100892105,bromodomain containing 4,44345,425,0.9583944074867515,NW_022145610.1:1289662-1334007,ECB-GENEPAGE-23138773,SPU_016632|SPU_003459|Sp-Brd|SPU_006720|LOC100892105|bromodomain-containing protein 3|LOC110975751,curated,n/a,n/a,n/a,"Kinase,Kinase_Atypical,Kinase_Atypical"
NW-022145612.1:47126747-47126752,51.6,67.2,17.4,74.0,LOC582064,uncharacterized LOC582064,27155,5,0.018412815319462345,NW_022145612.1:47100727-47127882,ECB-GENEPAGE-23167907,Sp-Itih|SPU_012005,partially curated,n/a,n/a,n/a,n/a
NW-022145596.1:20147805-20148699,19.38,23.59,6.47,26.99,LOC574827,gamma-aminobutyric acid type B receptor subunit 2,164105,894,0.5447731635233539,NW_022145596.1:20015567-20179672,ECB-GENEPAGE-23046904,SPU_013766|SPU_018230,partially curated,n/a,n/a,n/a,n/a
NW-022145597.1:13896928-13897099,45.01,40.96,15.58,49.95,LOC579053,"FERM, ARHGEF and pleckstrin domain-containing protein 1",99529,171,0.1718092214329492,NW_022145597.1:13887643-13987172,ECB-GENEPAGE-23052222,FARP Like|Sp-FarpL|RhoGEF and pleckstrin homology domain containing|Sp-Farp_1|Sp-FarpL_1|Cdep-like|Farp1/2-like|FERM|Sp-Farp|SPU_013519|SPU_008374|SPU_000935|SPU_013520|SPU_014455|RhoGEF and Pleckstrin homology domain containing Like|LOC110981641,partially curated,n/a,n/a,n/a,"GTPase,GTPase_RhoRegulator,GTPase_RhoRegulator_RhoGEFDH|GTPase,GTPase_RhoRegulator,GTPase_RhoRegulator_RhoGEFDH|GTPase,GTPase_RhoRegulator,GTPase_RhoRegulator_RhoGEFDH"
NW-022145614.1:10409878-10410772,18.13,19.62,10.67,22.07,LOC588047,serine/threonine-protein kinase Nek11,8465,894,10.56113408151211,NW_022145614.1:10404478-10412943,ECB-GENEPAGE-23183630,Sp-Nek11_1|SPU_014659|NIMA related proteine kinase 11|Sp-Nek11|SPU_004690,partially curated,n/a,n/a,n/a,"Kinase,Kinase_Other,Kinase_Other|Kinase,Kinase_Other,Kinase_Other"
NW-022145598.1:349085-349093,21.38,27.75,20.5,34.0,LOC755742,probable E3 ubiquitin-protein ligase RNF144A-A,9869,8,0.08106191103455264,NW_022145598.1:339382-349251,ECB-GENEPAGE-23057024,Sp-Rnf144a|SPU_015697|ring finger protein 144A|LOC110979331,partially curated,n/a,n/a,n/a,n/a
NW-022145607.1:23649553-23650446,27.26,22.13,11.42,43.06,LOC762918,uncharacterized LOC762918,11370,893,7.854001759014952,NW_022145607.1:23646653-23658023,ECB-GENEPAGE-23126443,Sp-Nlr6|SPU_023532,partially curated,n/a,n/a,n/a,"Immunity,Immunity_ReceptorNLR,Immunity_ReceptorNLR"
NW-022145612.1:36277255-36278147,40.9,42.63,15.97,60.91,LOC100893106,speckle targeted PIP5K1A-regulated poly(A) polymerase-like,2861,340,11.88395665851101,NW_022145612.1:36277807-36280668,ECB-GENEPAGE-23165411,thioredoxin reductase 3-like; thioredoxin and glutathione reductase-like|SPU_004780|thioredoxin reductase 3-like|thioredoxin and glutathione reductase-like|Sp-Txnrd3L,partially curated,n/a,n/a,n/a,n/a
NW-022145605.1:9351558-9352449,29.17,39.68,17.37,32.88,LOC581086,neuronal acetylcholine receptor subunit alpha-3,10436,891,8.537753928708318,NW_022145605.1:9343900-9354336,ECB-GENEPAGE-23106777,Sp-Nacha4|SPU_019710|nicotinic acetylcholine receptor alpha 4|Sp-Nacha4_1|SPU_019711,partially curated,n/a,n/a,n/a,"Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated|Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated"
NW-022145599.1:4089192-4090081,27.81,30.21,13.58,12.74,LOC100887891,D(1) dopamine receptor,26508,889,3.353704542025049,NW_022145599.1:4076253-4102761,ECB-GENEPAGE-23064721,Sp-Drd1L_1|SPU_010497|dopamine receptor D1-like-1|LOC110973757,partially curated,n/a,"GO:0004930,GO:0016020",n/a,"GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All"
NW-022145601.1:3186184-3187073,37.81,64.85,9.89,46.94,LOC575206,cationic amino acid transporter 3,19559,889,4.545222148371594,NW_022145601.1:3184311-3203870,ECB-GENEPAGE-23080200,"Sp-Slc7a14| solute carrier family 7, member 14 |cationic amino acid transporter, y+ system|SPU_025929|SPU_022774|LOC110979151",partially curated,n/a,n/a,n/a,"Metabolism,Metabolism_AminoAcid,Metabolism_AminoAcid"
NW-022145606.1:45173106-45173198,62.15,48.64,20.83,59.74,LOC100892800,MAM and LDL-receptor class A domain-containing protein 1-like,24037,92,0.3827432707908641,NW_022145606.1:45157709-45181746,ECB-GENEPAGE-23121210,Sp-Mamdc4-12|SPU_024834|MAM domain containing 4-12|SPU_008983,partially curated,n/a,n/a,n/a,n/a
NW-022145612.1:21798134-21799021,12.08,37.12,11.23,29.62,LOC585129,protein SSUH2 homolog,9311,887,9.526366663086671,NW_022145612.1:21796737-21806048,ECB-GENEPAGE-23162134,SPU_000965,partially curated,n/a,n/a,n/a,n/a
NW-022145599.1:7596754-7597640,26.36,33.49,12.21,27.88,LOC577922,ubiquitin-conjugating enzyme E2 S,5545,886,15.978358881875563,NW_022145599.1:7593622-7599167,ECB-GENEPAGE-23065521,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145610.1:14945773-14946659,18.55,27.31,12.82,15.22,LOC583216,xenotropic and polytropic retrovirus receptor 1,34791,186,0.5346210226782788,NW_022145610.1:14946473-14981264,ECB-GENEPAGE-23141310,LOC583216|xenotropic and polytropic retrovirus receptor|Sp-Xpr1|Sp-Xpr1_1|SPU_023970|SPU_018776|SPU_019111|xenotropic and polytropic retrovirus receptor 1 homolog|LOC110987665,curated,n/a,n/a,n/a,n/a
NW-022145598.1:20078332-20079215,24.84,22.63,8.46,14.79,LOC757196,regulator of telomere elongation helicase 1,10162,883,8.68923440267664,NW_022145598.1:20075460-20085622,ECB-GENEPAGE-23060802,Sp-Rtel1|regulator of telomere elongation helicase 1|SPU_025344|SPU_009499,partially curated,n/a,n/a,n/a,n/a
NW-022145614.1:15156849-15157006,21.78,31.59,22.82,36.1,LOC100894008,WD repeat domain 59,46091,157,0.34063049185307326,NW_022145614.1:15134670-15180761,ECB-GENEPAGE-23184623,LOC100894008|SPU_003958|Sp-Wdr59-2|SPU_004174|WD repeat domain 59-2|Sp-Wdr59_1|SPU_024338|WD repeat domain 59-1|Sp-Wdr59|SPU_003344|WD repeat domain 59|GATOR complex protein WDR59|LOC110988272,curated,n/a,n/a,n/a,n/a
NW-022145596.1:13138950-13139832,41.02,58.36,27.28,50.41,LOC580394,RING finger protein 150,33818,882,2.6080785380566565,NW_022145596.1:13114955-13148773,ECB-GENEPAGE-23045486,Sp-Rfp150L|ring finger protein 150|SPU_001450|LOC110977005,partially curated,n/a,"GO:0016020,GO:0046872",KEGG:spu:580394,n/a
NW-022145594.1:4055652-4055744,28.12,35.75,17.5,53.41,LOC589364,cilia and flagella associated protein 91,32824,92,0.2802827199610042,NW_022145594.1:4039665-4072489,ECB-GENEPAGE-23027823,LOC589364|SPU_008184|SPU_028385|Sp-C3orf15_1|SPU_009370|human chromosome 3 open reading frame 15-1|Sp-C3orf15|SPU_004471|human chromosome 3 open reading frame 15|cilia- and flagella-associated protein 91|LOC110985955,curated,n/a,n/a,n/a,n/a
NW-022145603.1:15960799-15960808,43.11,38.11,16.11,43.0,LOC100892109,soluble guanylate cyclase gcy-31-like,5277,9,0.17055144968732233,NW_022145603.1:15959463-15964740,ECB-GENEPAGE-23094382,Sp-Gucy1b2_4|SPU_005984|soluble guanylyl cyclase beta 2 subunit,partially curated,n/a,n/a,n/a,"Nervous,Nervous_NOSignaling,Nervous_NOSignaling"
NW-022145612.1:22169709-22170589,37.46,39.27,15.97,51.16,LOC579797,minichromosome maintenance complex component 2,14752,880,5.965292841648591,NW_022145612.1:22163789-22178541,ECB-GENEPAGE-23162277,LOC579797|Sp-Mcm2|SPU_011491|Sp-Mcm2_1|SPU_006096|Minichromosome maintenance protein 2 homolog|BM28|DNA replication licensing factor mcm2|LOC110974189,curated,n/a,n/a,n/a,"DNAReplication,DNAReplication,DNAReplication|DNAReplication,DNAReplication,DNAReplication"
NW-022145609.1:5527026-5527905,16.46,25.74,10.59,49.21,LOC590093,microtubule-associated serine/threonine-protein kinase 1,74773,879,1.1755580222807698,NW_022145609.1:5455851-5530624,ECB-GENEPAGE-23131462,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145604.1:9175476-9175613,32.32,40.32,25.57,51.54,LOC105437914,galactose-specific cell agglutination protein gsf2-like,19060,137,0.7187827911857293,NW_022145604.1:9161888-9180948,ECB-GENEPAGE-23100075,SPU_022696|SPU_022695,partially curated,n/a,n/a,n/a,n/a
NW-022145614.1:9517463-9518341,33.88,39.75,10.21,39.97,LOC585633,cytochrome P450 27C1,49305,878,1.780752459182639,NW_022145614.1:9481388-9530693,ECB-GENEPAGE-23183428,"Sp-Cyp27L_1|SPU_000645|Cytochrome P450 Family 27 like|bile acid biosynthesis; vitamin D 1-alpha hydroxylase|Cytochrome P450 Family 27 like, bile acid biosynthesis|vitamin D 1-alpha hydroxylase|LOC110983051",partially curated,n/a,n/a,n/a,"Metabolism,Metabolism_SecondaryMetabolites,Metabolism_SecondaryMetabolites"
NW-022145597.1:6479064-6479940,42.93,46.38,14.06,27.24,LOC575753,octopamine receptor Oamb,18149,876,4.826712215549065,NW_022145597.1:6466478-6484627,ECB-GENEPAGE-23050955,SPU_013918|Sp-Drd1L_4|dopamine receptor D1-like-4,partially curated,n/a,"GO:0004930,GO:0016020",KEGG:spu:575753,"Nervous,Nervous_Chemosensory,Nervous_Chemosensory"
NW-022145606.1:5878330-5879206,33.58,25.24,12.46,17.35,LOC763809,G-protein coupled receptor moody-like,1050,132,12.571428571428573,NW_022145606.1:5879074-5880124,ECB-GENEPAGE-23114903,Sp-MoodyL4|Sp-MdyL|Sp-MoodyL5|hypothetical protein-1834| G-protein coupled receptor moody-like |SPU_007707|SPU_009211|Sp-Hypp_1834,partially curated,n/a,n/a,n/a,"Nervous,Nervous_Chemosensory,Nervous_Chemosensory|Nervous,Nervous_Chemosensory,Nervous_Chemosensory"
NW-022145610.1:5945369-5945394,46.08,29.08,10.52,39.2,LOC373365,integrin beta L subunit,33253,25,0.07518118665985024,NW_022145610.1:5935382-5968635,ECB-GENEPAGE-23139692,Sp-BetaLi|SPU_016009|BetaL,partially curated,n/a,"GO:0007155,GO:0007229,GO:0016020,GO:0070161,GO:0071944",KEGG:spu:373365,"Adhesion,Adhesion_ReceptorIntegrin,Adhesion_ReceptorIntegrin"
NW-022145596.1:11153730-11153785,58.87,75.38,15.11,75.93,LOC100888551,neuropeptide CCHamide-1 receptor-like,2797,55,1.966392563460851,NW_022145596.1:11152456-11155253,ECB-GENEPAGE-23045111,SPU_010606|Sp-Endtr,partially curated,n/a,n/a,n/a,"Nervous,Nervous_NeuropeptideRelated,Nervous_NeuropeptideRelated"
NW-022145611.1:1450451-1450542,52.88,50.77,22.78,56.42,LOC584518,"unc-79 homolog, NALCN channel complex subunit",62637,91,0.14528154285805514,NW_022145611.1:1449234-1511871,ECB-GENEPAGE-23145741,Sp-Kiaa1409|SPU_008792|KIAA1409 protein-like|Sp-Kiaa1409L|SPU_001552|KIAA1409-like|LOC584518|protein unc-79 homolog|LOC110983968,curated,n/a,n/a,n/a,n/a
NW-022145611.1:5625068-5625120,66.63,97.29,22.44,98.52,LOC575976,monocarboxylate transporter 9,24635,52,0.21108179419525064,NW_022145611.1:5616759-5641394,ECB-GENEPAGE-23146651,Sp-Slc16a7_2|SPU_006347|MCT 2|Monocarboxylate transporter 2,partially curated,n/a,n/a,n/a,"Metabolism,Metabolism_Carbohydrate,Metabolism_Carbohydrate"
NW-022145605.1:21472085-21472092,44.43,56.71,18.43,28.14,LOC100891821,protein phosphatase targeting COQ7,33258,7,0.021047567502555774,NW_022145605.1:21460288-21493546,ECB-GENEPAGE-23109635,protein phosphatase PTC7 homolog|LOC100891821|Sp-Ta/Pp2c|SPU_017346|T-cell activation protein phosphatase 2C|SPU_025067|LOC110982286,curated,n/a,"GO:0017018,GO:0046872",KEGG:spu:100891821,"Phosphatase,Phosphatase_SerineThreonine,Phosphatase_SerineThreonine"
NW-022145612.1:2432103-2432976,17.73,36.1,12.31,20.39,LOC764317,COMM domain containing 4,5796,873,15.062111801242237,NW_022145612.1:2428621-2434417,ECB-GENEPAGE-23156849,LOC764317|Sp-Commd4|SPU_000286|COMM domain containing 4|COMM domain-containing protein 4|LOC110974826,curated,n/a,n/a,n/a,n/a
NW-022145611.1:16289698-16290570,10.52,22.28,8.74,21.01,LOC586368,mediator of cell motility 1,13331,872,6.541144700322557,NW_022145611.1:16282672-16296003,ECB-GENEPAGE-23149259,LOC586368|Sp-Memo1|SPU_016847|mediator of cell motility 1|protein MEMO1|LOC110975246,curated,n/a,n/a,n/a,n/a
NW-022145598.1:14751881-14752752,27.43,29.62,9.73,25.1,LOC105444996,interleukin-17D-like,1337,871,65.14584891548242,NW_022145598.1:14751673-14753010,ECB-GENEPAGE-23059652,Sp-Il17-3|SPU_012845|Sp-Il17-21|SPU_030199|Interleukin-17|Cytotoxic T-lymphocyte-associated antigen 8,partially curated,n/a,n/a,n/a,"Immunity,Immunity_Signal,Immunity_Signal|Immunity,Immunity_Signal,Immunity_Signal"
NW-022145613.1:11378970-11379166,24.87,42.79,22.32,59.32,LOC592924,neuropeptides capa receptor,13664,196,1.4344262295081966,NW_022145613.1:11373648-11387312,ECB-GENEPAGE-23174768,Sp-NeurmdnULr|SPU_004603|Sp-NeurmdnULr2|SPU_015957|LOC110987399,partially curated,n/a,n/a,n/a,"Nervous,Nervous_NeuropeptideRelated,Nervous_NeuropeptideRelated|Nervous,Nervous_NeuropeptideRelated,Nervous_NeuropeptideRelated"
NW-022145598.1:4510151-4510158,70.57,62.29,19.43,99.29,LOC582631,uncharacterized LOC582631,155724,7,0.004495132413757674,NW_022145598.1:4375076-4530800,ECB-GENEPAGE-23057777,Sp-DstL|SPU_008972|dystonin-like|Sp-Macf1-2|SPU_003261|microtubule-actin crosslinking factor 1-2|Sp-Dystoh3|SPU_003257|dystonin|SPU_016498|Sp-Macf1|SPU_003258|microtubule-actin crosslinking factor 1|Sp-Macf1L|SPU_017303|microtubule-actin crosslinking factor 1-like|LOC110985497,partially curated,n/a,n/a,n/a,n/a
NW-022145603.1:14672134-14672137,39.33,45.33,15.0,51.67,alx1,aristaless-like homeobox,55263,3,0.005428586938819825,NW_022145603.1:14657057-14712320,ECB-GENEPAGE-23094247,aristaless-like homeobox 1-like|Alx1(Cart1)/Alx3/Alx4 subfamily-like|Cart1/Alx3/Alx4 subfamily-like|Sp-Alx1|SPU_025302|Sp-Alx1_1|SPU_022817|LOC110977982,partially curated,n/a,"GO:0000977,GO:0000981,GO:0003677,GO:0005634,GO:0006357",KEGG:spu:373521,"TF,TF_Homeo,TF_Homeo|TF,TF_Homeo,TF_Homeo"
NW-022145604.1:20755587-20755608,57.19,76.19,19.05,78.57,LOC105439807,mucin-17-like,5976,21,0.3514056224899598,NW_022145604.1:20752311-20758287,ECB-GENEPAGE-23102216,SPU_010816|Sp-Lrr/Igr_15|SPU_004660,partially curated,n/a,n/a,n/a,n/a
NW-022145612.1:27099929-27100797,15.8,32.73,8.93,32.93,LOC580994,mucin-5AC,19105,868,4.5433132687778075,NW_022145612.1:27092827-27111932,ECB-GENEPAGE-23163483,Sp-Hypp_3086|SPU_004933|hypothetical protein-3086|LOC110985667,partially curated,n/a,n/a,n/a,n/a
NW-022145611.1:25656904-25656939,24.14,59.29,15.57,64.03,LOC593656,glycoprotein hormone beta-5,13192,35,0.2653123104912068,NW_022145611.1:25649537-25662729,ECB-GENEPAGE-23151451,Sp-Glyphp3|SPU_011451|SPU_015344,partially curated,n/a,"GO:0005179,GO:0005576",KEGG:spu:593656,"Nervous,Nervous_NeuropeptideRelated,Nervous_NeuropeptideRelated"
NW-022145614.1:6973019-6973119,37.09,69.83,14.55,66.21,LOC100892015,uncharacterized LOC100892015,25173,100,0.397251022921384,NW_022145614.1:6959370-6984543,ECB-GENEPAGE-23182729,LOC110987855,partially curated,n/a,n/a,n/a,n/a
NW-022145604.1:9392745-9392856,47.68,57.81,22.59,76.68,LOC105439918,integrin alpha-V-like,4945,111,2.24469160768453,NW_022145604.1:9389232-9394177,ECB-GENEPAGE-23100123,Sp-Aji|SPU_022302,partially curated,n/a,n/a,n/a,"Adhesion,Adhesion_ReceptorIntegrin,Adhesion_ReceptorIntegrin"
NW-022145604.1:10287439-10287583,33.46,37.87,12.72,40.45,LOC753235,microfibril-associated glycoprotein 4,33487,144,0.43001761877743605,NW_022145604.1:10271882-10305369,ECB-GENEPAGE-23100266,SPU_006151,partially curated,n/a,n/a,n/a,n/a
