introgression_tract,Sdro,Sfra,Spal,Hpul,Overlapping Gene,Gene Name,Gene Length,Overlapping Bases,Percent Introgressed,Gene Coordinates,ECB Gene ID,Gene Synonyms,Curation Status,Gene Info,Echinobase GO,Echinobase KO,Tu GO
NW-022145598.1:16786121-16786235,48.36,47.75,18.07,70.12,LOC100890089,uncharacterized LOC100890089,109611,114,0.10400416016640666,NW_022145598.1:16690551-16800162,ECB-GENEPAGE-23060035,hypothetical protein-71; endosomal membrane protein-like|Sp-Abca1_1|SPU_017553|ATP-binding cassette transporter 1|ATP-binding cassette 1|ABC-1|ATP-binding cassette sub-family A member 1|Sp-Hypp_71|SPU_011571|hypothetical protein-71|endosomal membrane protein-like,partially curated,n/a,n/a,n/a,"Defensome,Defensome_TransporterABC,Defensome_TransporterABC"
NW-022145602.1:422925-422934,42.33,38.78,22.44,80.44,LOC576912,CUGBP Elav-like family member 1,72780,9,0.012366034624896952,NW_022145602.1:382360-455140,ECB-GENEPAGE-23086825,Sp-Cugbp1|SPU_015850|CUGBP1|SPU_002136,partially curated,n/a,n/a,n/a,n/a
NW-022145600.1:4020443-4021363,24.62,24.59,6.83,33.79,LOC591662,uncharacterized LOC591662,28432,920,3.2357906584130554,NW_022145600.1:3996924-4025356,ECB-GENEPAGE-23072954,Sp-Ato_1|SPU_017983|Sp-Atoh8_1|atonal homolog 8-like|net homolog|Math6|Sp-Hath6,partially curated,n/a,n/a,n/a,"TF,TF_bHLH,TF_bHLH"
NW-022145603.1:13683662-13684581,49.94,42.2,8.26,21.1,LOC763033,ETS-related transcription factor Elf-2,24982,919,3.678648627011448,NW_022145603.1:13683166-13708148,ECB-GENEPAGE-23094073,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145600.1:241657-241690,16.55,40.09,12.76,16.42,LOC578890,"farnesyltransferase, CAAX box, alpha",7696,33,0.4287941787941788,NW_022145600.1:240424-248120,ECB-GENEPAGE-23072046,"LOC578890|SPU_026967|SPU_026971|Sp-Fnta|farnesyltransferase, CAAX box, alpha|protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha, FTA|protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha|LOC110983352",curated,n/a,n/a,n/a,n/a
NW-022145611.1:16789138-16789143,56.8,89.0,20.4,54.0,LOC576491,serine/threonine-protein kinase MRCK alpha,77513,5,0.006450530878691316,NW_022145611.1:16756530-16834043,ECB-GENEPAGE-23149397,Sp-Mrck|SPU_020069|myotonic dystrophy-related cdc42-binding kinase|serine-threonine protein kinase related to myotonic dystrophy kinase|cdc42-binding protein kinase alpha|SPU_022054|LOC110978355,partially curated,n/a,n/a,n/a,"Kinase,Kinase_AGC,Kinase_AGC"
NW-022145601.1:4630070-4630073,28.67,64.33,42.67,33.67,LOC753785,mesenchyme-specific cell surface glycoprotein,11769,3,0.025490695895997964,NW_022145601.1:4629238-4641007,ECB-GENEPAGE-23080533,"SpMsp130rel7 |Sp-AP|mesenchyme specific protein, 130 kDa-related 7|Sp-Msp130r7| Alkaline phosphatase |SPU_021242",partially curated,n/a,n/a,n/a,n/a
NW-022145605.1:9876310-9876873,49.16,56.09,17.25,49.0,LOC580547,uncharacterized LOC580547,38536,563,1.4609715590616568,NW_022145605.1:9842583-9881119,ECB-GENEPAGE-23106863,"Sp-Pkdcc|SPU_005883|protein kinase domain containing|cytoplasmic; protein kinase-like protein SgK493|protein kinase domain containing, cytoplasmic|protein kinase-like protein SgK493|LOC110984852",partially curated,n/a,"GO:0004715,GO:0005524,GO:0016020",n/a,n/a
NW-022145598.1:3543522-3543525,66.0,51.0,22.0,87.0,LOC594470,transmembrane protein 179B-like,19855,3,0.015109544195416772,NW_022145598.1:3542960-3562815,ECB-GENEPAGE-23057609,SPU_027993|Sp-Tmem179L3|transmembrane protein 179-like,partially curated,n/a,GO:0016020,KEGG:spu:594470,n/a
NW-022145613.1:5265294-5266201,11.92,17.26,7.69,20.07,LOC100890361,uncharacterized LOC100890361,76622,907,1.1837331314765993,NW_022145613.1:5202630-5279252,ECB-GENEPAGE-23172835,Sp-Hypp_110|SPU_015216|hypothetical protein-110,partially curated,n/a,n/a,n/a,n/a
NW-022145604.1:10742466-10743239,11.88,20.7,8.97,13.81,LOC757031,potassium voltage-gated channel subfamily H member 7,17639,773,4.38233459946709,NW_022145604.1:10727940-10745579,ECB-GENEPAGE-23100355," similar to potassium voltage-gated channel, subfamily H (eag-related), member 7 |Sp-Kcnh7|SPU_016585|LOC110984221",partially curated,n/a,n/a,n/a,"Nervous,Nervous_VGIC,Nervous_VGIC"
NW-022145612.1:14796396-14797302,13.49,20.86,7.12,26.03,LOC583995,microtubule-associated protein 4,54450,906,1.6639118457300275,NW_022145612.1:14790492-14844942,ECB-GENEPAGE-23160159,Sp-Taui1ph2|SPU_000651|Sp-Taui1ph1|SPU_013254,partially curated,n/a,n/a,n/a,"Cytoskeleton,Cytoskeleton_MicrotubuleAssociated,Cytoskeleton_MicrotubuleAssociated"
NW-022145598.1:2200707-2200720,37.77,33.15,18.62,40.08,LOC588154,otoferlin,93311,13,0.013931905134442884,NW_022145598.1:2137486-2230797,ECB-GENEPAGE-23057397,SPU_023835|Sp-Otof|SPU_001799|otoferlin|brain otoferlin long isoform|otoferlin isoform CRA_b|dysf|LOC588154|dysferlin|LOC110978678,curated,n/a,n/a,n/a,n/a
NW-022145611.1:12855187-12855609,7.59,23.7,7.87,25.22,LOC100890735,tripartite motif containing 9,58558,422,0.7206530277673419,NW_022145611.1:12846633-12905191,ECB-GENEPAGE-23148309,Sp-TrimL_1|SPU_028216|Sp-Trim9|SPU_028731|tripartite motif-containing 9|LOC100890735|E3 ubiquitin-protein ligase TRIM9|LOC110989725,curated,n/a,n/a,n/a,"Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3"
NW-022145597.1:850695-851597,40.29,49.44,17.65,45.27,LOC755220,family with sequence similarity 124 member B,25887,902,3.4843743964151894,NW_022145597.1:849609-875496,ECB-GENEPAGE-23049762,family with sequence similarity 124-like|Sp-Fam124L2|family with sequence similarity 124A|LOC755220|protein FAM124A|SPU_013599|Sp-Fam124a|LOC110983606,curated,n/a,n/a,n/a,n/a
NW-022145598.1:20446323-20447225,32.62,37.23,15.93,41.79,LOC100891309,steroid 5-alpha-reductase DET2,4610,902,19.566160520607376,NW_022145598.1:20444693-20449303,ECB-GENEPAGE-23060872,Sp-Srd5a1_2|SPU_018240|Steroid 5-alpha-reductase 1|SR type 1|S5AR|3-oxo-5-alpha-steroid 4-dehydrogenase 1,partially curated,n/a,n/a,n/a,"Metabolism,Metabolism_Lipid,Metabolism_Lipid"
NW-022145596.1:9804002-9804896,21.81,29.37,7.15,17.71,LOC115922381,uncharacterized LOC115922381,2311,894,38.6845521419299,NW_022145596.1:9803326-9805637,ECB-GENEPAGE-23044696,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145594.1:24352244-24353137,10.42,16.22,7.7,15.39,LOC115921293,uncharacterized LOC115921293,10009,893,8.921970226795883,NW_022145594.1:24346727-24356736,ECB-GENEPAGE-23030690,SPU_002372|Sp-Nlr55,partially curated,n/a,n/a,n/a,"Metabolism,Metabolism_Carbohydrate,Metabolism_Carbohydrate"
NW-022145611.1:9362283-9363174,24.59,21.1,14.31,27.93,LOC752843,mitochondrial translational initiation factor 2,12193,891,7.307471500041007,NW_022145611.1:9353846-9366039,ECB-GENEPAGE-23147555,"LOC752843|Sp-Gnmt_6|SPU_018084|glycine N-methyltransferase-6|Sp-Mtif2L1|SPU_016335|Mitochondrial Translational Initation Factor 2|translation initiation factor IF-2, mitochondrial|LOC110986864",curated,n/a,"GO:0003743,GO:0003924,GO:0005525",n/a,n/a
NW-022145612.1:14305592-14306035,28.48,48.87,21.99,54.56,LOC752081,uncharacterized LOC752081,19707,443,2.2479322068300602,NW_022145612.1:14298688-14318395,ECB-GENEPAGE-23160036,Sp-Protease|SPU_010750|LOC110974931,partially curated,n/a,n/a,n/a,"Metabolism,Metabolism_AminoAcid,Metabolism_AminoAcid"
NW-022145603.1:25089286-25090085,41.8,35.99,14.01,30.94,LOC581855,arylsulfatase I,16273,799,4.909973575861857,NW_022145603.1:25084308-25100581,ECB-GENEPAGE-23096250,SPU_016949|SPU_027087,partially curated,n/a,n/a,n/a,n/a
NW-022145598.1:12516674-12516683,85.33,52.78,24.33,61.78,LOC115922992,transcription factor AP-2-beta-like,20983,9,0.04289186484296812,NW_022145598.1:12497377-12518360,ECB-GENEPAGE-23059209,SPU_016684,partially curated,n/a,n/a,n/a,n/a
NW-022145607.1:29259887-29260768,35.41,62.43,36.81,51.22,LOC105439014,uncharacterized LOC105439014,32274,881,2.7297515027576376,NW_022145607.1:29233465-29265739,ECB-GENEPAGE-23127624,Sp-Endrvt44|Sp-Nlr63|Sp-Sox| NACHT and LRR containing protein 198 |Sp-Nlr198_1|NACHT and LRR contaning protein|SPU_000001|SPU_022828|SPU_015105|SPU_014193|endonuclease-reverse transcriptase-like-44,partially curated,n/a,n/a,n/a,"Immunity,Immunity_ReceptorNLR,Immunity_ReceptorNLR"
NW-022145594.1:29778116-29778121,58.0,55.6,17.4,73.4,LOC577428,pleckstrin homology like domain family B member 2,77846,5,0.006422937594738329,NW_022145594.1:29763665-29841511,ECB-GENEPAGE-23031715,"Sp-Phldb|Sp-Phldb2| pleckstrin homology-like domain, family B, member 2 | pleckstrin homology-like domain, family B, member 1-like|SPU_009257|SPU_028009|Sp-Phldb1L|LOC577428|pleckstrin homology-like domain family B member 1|phldb1|pleckstrin homology like domain family B member 1|LOC110984333",curated,n/a,n/a,n/a,n/a
NW-022145606.1:8823771-8823799,99.96,96.61,19.0,94.0,LOC100887888,trace amine-associated receptor 7e-like,26902,28,0.10408148093078581,NW_022145606.1:8819898-8846800,ECB-GENEPAGE-23115430,trace amine-associated receptor 7E-like-2; G-protein coupled receptor|Sp-Taar7eL_2|SPU_005392|trace amine-associated receptor 7E-like-2|G-protein coupled receptor,partially curated,n/a,"GO:0004930,GO:0016020",n/a,"Nervous,Nervous_Chemosensory,Nervous_Chemosensory"
NW-022145600.1:24578069-24578941,18.63,27.85,9.66,34.82,LOC580883,gastrulation brain homeobox 2-like,23396,872,3.7271328432210633,NW_022145600.1:24564251-24587647,ECB-GENEPAGE-23076896,Sp-Nk7|SPU_022573|NK7 homeobox|LOC580883|LOC110973961,partially curated,n/a,"GO:0000981,GO:0003677,GO:0005634",n/a,"TF,TF_Homeo,TF_Homeo"
NW-022145606.1:45172098-45172126,88.54,43.71,17.61,72.46,LOC100892800,MAM and LDL-receptor class A domain-containing protein 1-like,24037,28,0.11648708241461081,NW_022145606.1:45157709-45181746,ECB-GENEPAGE-23121210,Sp-Mamdc4-12|SPU_024834|MAM domain containing 4-12|SPU_008983,partially curated,n/a,n/a,n/a,n/a
NW-022145598.1:20168729-20169593,19.9,28.99,11.1,17.52,LOC581854,ankyrin repeat domain-containing protein 66,3570,864,24.201680672268907,NW_022145598.1:20168390-20171960,ECB-GENEPAGE-23060827,SPU_013858|LOC110978218,partially curated,n/a,n/a,KEGG:spu:581854,n/a
NW-022145613.1:11080575-11081438,26.08,29.3,12.01,39.24,LOC575444,E3 ubiquitin-protein ligase RNF19A,47913,863,1.8011813077870305,NW_022145613.1:11066249-11114162,ECB-GENEPAGE-23174713,Sp-Rfp19a|SPU_024875|ring finger protein 19|rnf19a|LOC110986731,partially curated,n/a,n/a,n/a,n/a
NW-022145596.1:16545214-16545224,61.4,62.5,16.8,22.6,LOC582967,uncharacterized LOC582967,72205,10,0.013849456408835954,NW_022145596.1:16532288-16604493,ECB-GENEPAGE-23046348,"SPU_018041|SPU_023535|Sp-Hypp_2675|hypothetical protein-2675; amyloid beta A4 precursor protein-binding|family B|member 2-like|hypothetical protein-2675|amyloid beta A4 precursor protein-binding, family B, member 2-like|LOC110983747",partially curated,n/a,n/a,n/a,n/a
NW-022145605.1:17358081-17358118,41.0,56.68,13.92,66.51,LOC574754,conditioned medium factor receptor 1,11358,37,0.3257615777425603,NW_022145605.1:17354638-17365996,ECB-GENEPAGE-23108672,SPU_002472,partially curated,n/a,n/a,n/a,n/a
NW-022145612.1:47595095-47595956,34.94,21.66,6.84,54.02,LOC577472,isoleucyl-tRNA synthetase 1,22637,861,3.8035075319167735,NW_022145612.1:47589376-47612013,ECB-GENEPAGE-23168008,"LOC577472|Sp-Iars_1|SPU_008455|isoleucyl-tRNA synthetase-1|Sp-Iars|SPU_021302|isoleucyl-tRNA synthetase|IARS|isoleucine--tRNA ligase, cytoplasmic|LOC110973678",curated,n/a,"GO:0000049,GO:0002161,GO:0004822,GO:0005524,GO:0006428",n/a,n/a
NW-022145596.1:11717543-11717618,10.2,33.56,7.47,47.28,LOC581678,neurobeachin,29072,75,0.25798018712162907,NW_022145596.1:11702611-11731683,ECB-GENEPAGE-23045225,"Sp-Lrba_1|Sp-Nbea|neurobeachin|SPU_004484|SPU_009382|SPU_011445|SPU_014961|LPS-responsive vesicle trafficking, beach and anchor containing-1",partially curated,n/a,n/a,n/a,n/a
NW-022145603.1:19320643-19321502,43.35,36.3,13.29,48.6,LOC589017,myelin regulatory factor,29635,859,2.898599628817277,NW_022145603.1:19309604-19339239,ECB-GENEPAGE-23095097,SPU_001572|SPU_017063|SPU_000601|SPU_008668|LOC589017|LOC110974968,curated,n/a,n/a,n/a,n/a
NW-022145607.1:29643674-29643741,63.76,51.54,18.15,55.27,LOC577916,tubulin alpha chain,31953,67,0.2096829718649266,NW_022145607.1:29634008-29665961,ECB-GENEPAGE-23127745,SPU_011381,partially curated,n/a,n/a,n/a,n/a
NW-022145598.1:14840793-14841651,25.08,54.28,11.01,23.33,LOC100891847,CUB and sushi domain-containing protein 3,19889,858,4.313942380210166,NW_022145598.1:14828488-14848377,ECB-GENEPAGE-23059673,Sp-Clect/Tm_9|SPU_005013,partially curated,n/a,n/a,n/a,n/a
NW-022145596.1:12806561-12807203,21.52,53.07,9.01,29.45,LOC578224,uncharacterized LOC578224,60583,642,1.0597032170740968,NW_022145596.1:12778356-12838939,ECB-GENEPAGE-23045422,SPU_002882|Sp-Usp46L|LOC110985945,partially curated,n/a,GO:0016020,n/a,n/a
NW-022145598.1:2798849-2798852,91.33,79.0,17.0,96.67,LOC763111,uncharacterized LOC763111,14767,3,0.020315568497325118,NW_022145598.1:2792841-2807608,ECB-GENEPAGE-23057511,Sp-Hypp_2663|SPU_023284|hypothetical protein-2663,partially curated,n/a,GO:0016020,n/a,n/a
NW-022145606.1:41974549-41974559,63.7,44.7,17.7,61.1,LOC581393,enolase-phosphatase E1,83654,10,0.011954001004136084,NW_022145606.1:41892521-41976175,ECB-GENEPAGE-23120572,SPU_002059|SPU_002058|SPU_021378|LOC110982353,partially curated,n/a,n/a,n/a,n/a
NW-022145596.1:21293061-21293331,33.57,51.36,18.87,42.32,LOC115918503,uncharacterized LOC115918503,64335,270,0.4196782466775472,NW_022145596.1:21262231-21326566,ECB-GENEPAGE-23047089,SPU_025235|Sp-Npnt|SPU_025382|Sp-PppL_228|SPU_025384|pol polyprotein like-228,partially curated,n/a,n/a,n/a,n/a
NW-022145594.1:11320717-11320840,75.83,61.2,16.36,77.55,LOC586872,short transient receptor potential channel 4,24748,123,0.49700985938257636,NW_022145594.1:11301273-11326021,ECB-GENEPAGE-23028966,SPU_012792|Sp-Trpc3|TrpC3|Htrp-3|Htrp3|Short transient receptor potential channel 3|LOC110988809,partially curated,n/a,n/a,n/a,"EggActivation,EggActivation,EggActivation"
NW-022145611.1:31194993-31195840,21.29,32.49,6.46,31.61,LOC105443840,cyclic nucleotide-gated olfactory channel,34562,847,2.4506683640993,NW_022145611.1:31191831-31226393,ECB-GENEPAGE-23152769,Sp-Pax1/9|paired box 1/9|Sp-Pax1-9|SPU_006683|cyclic nucleotide-gated olfactory channel-like|LOC110977671,partially curated,n/a,n/a,n/a,"TF,TF_Homeo,TF_Homeo"
NW-022145607.1:27911064-27911910,67.19,72.21,12.18,46.25,LOC100892516,uncharacterized LOC100892516,9569,846,8.841049221444248,NW_022145607.1:27905680-27915249,ECB-GENEPAGE-23127374,SPU_005350,partially curated,n/a,n/a,n/a,n/a
NW-022145611.1:1708055-1708135,25.59,47.19,35.14,59.71,LOC105440173,transmembrane protein 145-like,45207,80,0.17696374455283473,NW_022145611.1:1674231-1719438,ECB-GENEPAGE-23145772,Sp-Hypp_1883|SPU_009957|hypothetical protein-1883|Sp-Hypp_768|SPU_014941|hypothetical protein-768|SPU_014940|SPU_010080|SPU_009956|SPU_012884,partially curated,n/a,n/a,n/a,n/a
NW-022145609.1:16584324-16585163,29.25,35.29,7.71,24.8,LOC577731,sodium- and chloride-dependent glycine transporter 1,29325,839,2.8610400682011936,NW_022145609.1:16561243-16590568,ECB-GENEPAGE-23133883,Sp-Glyt_3|SPU_009356|glycine transporter|LOC110984355,partially curated,n/a,"GO:0015293,GO:0016020",n/a,n/a
NW-022145606.1:21520077-21520914,36.3,34.74,29.53,30.24,LOC115927289,zinc transporter ZIP12-like,26571,837,3.150050807271085,NW_022145606.1:21519206-21545777,ECB-GENEPAGE-23117619,"Sp-Slc39a12| Solute carrier family 39 (zinc transporter), member 12|SPU_004138|SPU_012498",partially curated,n/a,n/a,n/a,"Metabolism,Metabolism_InorganicIon,Metabolism_InorganicIon"
NW-022145594.1:39238739-39238856,73.16,64.82,20.12,87.5,LOC590094,heterogeneous nuclear ribonucleoprotein K,4698,117,2.490421455938697,NW_022145594.1:39238211-39242909,ECB-GENEPAGE-23033275,Sp-Pcbp1| Poly(C) binding protein|SPU_027712,partially curated,n/a,n/a,KEGG:spu:590094,n/a
NW-022145598.1:12114633-12115256,12.3,30.83,6.77,24.7,LOC591372,serine/threonine-protein kinase dyf-5,18014,623,3.458421227933829,NW_022145598.1:12113142-12131156,ECB-GENEPAGE-23059170,Sp-Mak|SPU_025893|mak|LOC110980334,partially curated,n/a,n/a,n/a,"Metabolism,Metabolism_Carbohydrate,Metabolism_Carbohydrate"
NW-022145612.1:9925819-9926644,7.6,28.75,6.77,18.45,LOC756624,uncharacterized LOC756624,32776,825,2.517085672443251,NW_022145612.1:9910985-9943761,ECB-GENEPAGE-23158861,Sp-Hypp_1545|SPU_004819|hypothetical protein-1545|LOC110987773,partially curated,n/a,n/a,n/a,n/a
NW-022145594.1:1892278-1892354,79.39,84.07,40.37,88.58,LOC105446252,mucin-5AC-like,39061,76,0.19456747139090141,NW_022145594.1:1875061-1914122,ECB-GENEPAGE-23027399,SPU_007089|Sp-Hypp_1696|SPU_026793|hypothetical protein-1696,partially curated,n/a,n/a,n/a,n/a
NW-022145612.1:2360426-2360435,20.78,42.11,16.0,26.0,LOC548615,histidine decarboxylase,44863,9,0.020061074827809108,NW_022145612.1:2343302-2388165,ECB-GENEPAGE-23156825,LOC548615|Sp-Hdc_3|Sp-Hdc_2|Histidine decarboxylase|Sp-Hdc|HDC|SPU_010021|SPU_006630|SPU_025052|LOC110987761,curated,n/a,n/a,n/a,"Nervous,Nervous_NeurotransmitterRelated,Nervous_NeurotransmitterRelated"
NW-022145609.1:16329068-16329599,55.7,42.49,11.68,30.8,LOC581547,"alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3-N-acetyl-galactosaminide alpha-2,6-sialyltransferase",44646,531,1.1893562693186401,NW_022145609.1:16288308-16332954,ECB-GENEPAGE-23133839,"NeuAc-alpha-2,3-Gal-beta-1,3-GalNAc-alpha-2,6-sialyltransferase | ST6GalNAc IV | Sialyltransferase 7D | Sialyltransferase 3C |Sp-St6galnac4_2| Alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3-N-acetyl-galactosaminide alpha-2,6-sialyltransferase|SPU_028096|LOC110977684",partially curated,n/a,"GO:0005794,GO:0006486,GO:0008373,GO:0016020",n/a,"Metabolism,Metabolism_Carbohydrate,Metabolism_Carbohydrate"
NW-022145598.1:4437846-4437922,51.17,76.28,14.74,84.36,LOC582631,uncharacterized LOC582631,155724,76,0.04880429477794046,NW_022145598.1:4375076-4530800,ECB-GENEPAGE-23057777,Sp-DstL|SPU_008972|dystonin-like|Sp-Macf1-2|SPU_003261|microtubule-actin crosslinking factor 1-2|Sp-Dystoh3|SPU_003257|dystonin|SPU_016498|Sp-Macf1|SPU_003258|microtubule-actin crosslinking factor 1|Sp-Macf1L|SPU_017303|microtubule-actin crosslinking factor 1-like|LOC110985497,partially curated,n/a,n/a,n/a,n/a
NW-022145613.1:17270533-17270554,36.62,21.33,14.52,20.81,LOC580912,sodium bicarbonate cotransporter 3,57774,21,0.036348530480839136,NW_022145613.1:17249234-17307008,ECB-GENEPAGE-23176273,Sp-Slc4a10| solute carrier family 4 sodium bicarbonate cotransporter-like member 10|SPU_025515,partially curated,n/a,n/a,n/a,"Metabolism,Metabolism_InorganicIon,Metabolism_InorganicIon"
NW-022145598.1:20350686-20350712,27.69,27.46,21.04,44.46,LOC589388,PLAG1 zinc finger,43742,26,0.059439440354807735,NW_022145598.1:20314377-20358119,ECB-GENEPAGE-23060857,SPU_016789|Sp-Z108|SPU_003378|Sp-Plag1L|pleiomorphic adenoma gene 1-like|zinc finger protein 108|LOC589388|LOC110988519,partially curated,n/a,GO:0005634,n/a,"ZNF,ZNF,ZNF"
NW-022145612.1:10684866-10685671,24.44,21.16,10.06,37.38,LOC575808,chaperonin containing TCP1 subunit 5,12469,805,6.456010907049483,NW_022145612.1:10684559-10697028,ECB-GENEPAGE-23158991,LOC575808|Sp-Cct5|SPU_025484|chaperonin containing TCP1|subunit 5|SPU_023360|T-complex protein 1 subunit epsilon|LOC110986760,curated,n/a,"GO:0005524,GO:0005737,GO:0016887,GO:0051082",KEGG:spu:575808,n/a
NW-022145602.1:9609274-9609506,25.56,32.76,17.72,41.94,LOC105437126,uncharacterized LOC105437126,18817,29,0.15411595897326885,NW_022145602.1:9609477-9628294,ECB-GENEPAGE-23088869,Sp-Hypp_2891|SPU_027170|hypothetical protein-2891,partially curated,n/a,n/a,n/a,n/a
NW-022145607.1:20272503-20272744,18.53,29.17,12.54,39.3,LOC580910,exportin 4,13428,95,0.7074769139112302,NW_022145607.1:20272649-20286077,ECB-GENEPAGE-23125879,LOC580910|SPU_001040|Sp-Xpo4_1|SPU_018332|exportin 4-1|SPU_017247|exportin-4|LOC110974510,curated,n/a,n/a,n/a,n/a
NW-022145614.1:3006302-3006894,26.48,42.55,15.46,25.21,LOC580747,rhophilin Rho GTPase binding protein 1,45990,592,1.2872363557295063,NW_022145614.1:3001030-3047020,ECB-GENEPAGE-23181772,Sp-Rhpn1|SPU_012299|rhophilin 1|LOC580747|rhophilin-1|LOC110982169,curated,n/a,GO:0007165,n/a,n/a
NW-022145601.1:19860168-19860277,45.86,38.19,22.26,51.06,LOC373516,C-type lectin domain containing 19A,19782,109,0.5510059650187039,NW_022145601.1:19858141-19877923,ECB-GENEPAGE-23083757,Sp-C-lectin|SPU_007882|LOC373516,partially curated,n/a,GO:0030246,KEGG:spu:373516,"Immunity,Immunity_ReceptorCLectin,Immunity_ReceptorCLectin"
NW-022145596.1:13904577-13904623,59.17,60.8,21.02,98.74,LOC586213,"GUF1 homolog, GTPase",11756,46,0.39128955427015993,NW_022145596.1:13894942-13906698,ECB-GENEPAGE-23045664,"LOC586213|SPU_018490|Sp-Guf1|GUF1 GTPase Homolog|translation factor Guf1, mitochondrial|LOC110973253",curated,n/a,n/a,n/a,n/a
NW-022145604.1:3730876-3731672,19.6,30.17,5.47,25.1,LOC764303,zinc finger protein 622,6420,796,12.398753894080997,NW_022145604.1:3727616-3734036,ECB-GENEPAGE-23098609,Sp-Znf622|zinc finger protein 622|SPU_008556|LOC764303|LOC110973330,curated,n/a,"GO:0003676,GO:0005737,GO:0008270,GO:0042254",n/a,n/a
NW-022145613.1:11383430-11383447,63.65,54.88,18.71,67.41,LOC592924,neuropeptides capa receptor,13664,17,0.1244145199063232,NW_022145613.1:11373648-11387312,ECB-GENEPAGE-23174768,Sp-NeurmdnULr|SPU_004603|Sp-NeurmdnULr2|SPU_015957|LOC110987399,partially curated,n/a,n/a,n/a,"Nervous,Nervous_NeuropeptideRelated,Nervous_NeuropeptideRelated|Nervous,Nervous_NeuropeptideRelated,Nervous_NeuropeptideRelated"
NW-022145600.1:14918762-14919547,16.36,38.62,9.29,30.61,LOC591483,eukaryotic translation termination factor 1,22310,785,3.5186015239802777,NW_022145600.1:14917423-14939733,ECB-GENEPAGE-23075117,LOC591483|Sp-Erf1|SPU_023948|Eukaryotic translation termination factor 1|eukaryotic peptide chain release factor subunit 1|LOC110977114,curated,n/a,n/a,n/a,"TranslationFactor,TranslationFactor,TranslationFactor"
NW-022145594.1:9970821-9971605,15.32,42.17,10.42,14.3,LOC593496,missing,15363,784,5.103169953785068,NW_022145594.1:9959307-9974670,ECB-GENEPAGE-23148288,LOC586023|Sp-C1orf107|DEF|Sp-Diexf|human chromosome 1 open reading frame 107|SPU_028219|SPU_004838|SPU_008333|digestive organ expansion factor homolog|LOC110983177,curated,n/a,n/a,n/a,n/a
NW-022145594.1:2475185-2475231,65.83,70.35,19.74,68.26,LOC100891889,nephrin,15539,46,0.2960293455177296,NW_022145594.1:2472114-2487653,ECB-GENEPAGE-23027474,SPU_004501|Igf_28|Sp-Fn3/Igf_28,partially curated,n/a,n/a,n/a,"Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3"
NW-022145603.1:13442652-13442663,37.55,34.73,22.0,33.36,LOC586014,ETS-related transcription factor Elf-3,28142,11,0.0390874848980172,NW_022145603.1:13433474-13461616,ECB-GENEPAGE-23094046,Spi1/SpiB/SpiC-like|SFFV proviral integration oncogene-like|Sp-Pu1|SpiB|SpiC|SPU_030060|Sp-Pu.1|LOC110975067,partially curated,n/a,"GO:0003700,GO:0005634,GO:0006357,GO:0043565",KEGG:spu:586014,"TF,TF_Ets,TF_Ets"
NW-022145598.1:2086424-2086459,49.51,43.17,51.37,40.2,LOC100889120,"POP1 homolog, ribonuclease P/MRP subunit",20397,35,0.1715938618424278,NW_022145598.1:2069227-2089624,ECB-GENEPAGE-23057377,processing of precursor 1|Sp-Pop1|SPU_000689|ribonuclease P/MRP family|LOC100889120|ribonucleases P/MRP protein subunit POP1|LOC110978478,curated,n/a,n/a,n/a,n/a
NW-022145601.1:4307869-4308102,11.73,14.63,13.91,23.43,LOC591892,"beta,beta-carotene 15,15'-dioxygenase",25285,76,0.30057346252719,NW_022145601.1:4308026-4333311,ECB-GENEPAGE-23080437,"Beta-carotene dioxygenase 1 |beta-carotene 15|Sp-Bcdo| Beta,beta-carotene 15,15'-monooxygenase|SPU_016609",partially curated,n/a,n/a,n/a,"Metabolism,Metabolism_SecondaryMetabolites,Metabolism_SecondaryMetabolites"
NW-022145607.1:3642242-3643017,24.43,19.75,6.59,26.81,LOC590418,"dynein heavy chain 5, axonemal",75861,775,1.0216053044383806,NW_022145607.1:3611778-3687639,ECB-GENEPAGE-23122956,"Sp-Unk_101|Sp-Unk_102|Sp-Dnah8|ODA-gamma|DHC3A|DNAH15|Sp-Axndhc15h| Sp-Dnah5_1 | dynein, axonemal, heavy chain 8 | dynein, axonemal, heavy polypeptide 5 |axonemal dynein|SPU_003660|SPU_030234|SPU_021227|SPU_017935|SPU_026081|LOC110974415",partially curated,n/a,n/a,n/a,"Cytoskeleton,Cytoskeleton_Dynein,Cytoskeleton_Dynein"
