introgression_tract,Sdro,Sfra,Spal,Hpul,Overlapping Gene,Gene Name,Gene Length,Overlapping Bases,Percent Introgressed,Gene Coordinates,ECB Gene ID,Gene Synonyms,Curation Status,Gene Info,Echinobase GO,Echinobase KO,Tu GO
NW-022145598.1:24972873-24974008,22.54,24.68,12.78,14.05,LOC100892467,uncharacterized LOC100892467,28447,1135,3.989875909586248,NW_022145598.1:24963113-24991560,ECB-GENEPAGE-23061597,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145615.1:4820343-4821478,34.15,43.38,11.14,59.45,LOC590507,dopamine receptor 2-like,4249,1135,26.712167568839728,NW_022145615.1:4817328-4821577,ECB-GENEPAGE-23189888,Sp-Hrh2_2|SPU_013359|histamine H2 receptor-2|LOC110987935,partially curated,n/a,n/a,n/a,"GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All"
NW-022145601.1:6400658-6401792,24.62,29.17,14.8,41.28,LOC588097,"phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform",48300,1134,2.3478260869565215,NW_022145601.1:6387561-6435861,ECB-GENEPAGE-23080902,"Sp-Pi3kp110b| Sp-PI3K-110 |phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta-like|Sp-Pi3kcbL|PtdIns-3-kinase p110|SPU_022717|SPU_010072|SPU_017922|LOC110979051",partially curated,n/a,n/a,n/a,"Signaling,Signaling_RTK,Signaling_RTK_Docking"
NW-022145605.1:3167066-3168200,18.61,30.23,9.22,25.11,LOC593856,phosphatidylserine decarboxylase,26379,1134,4.298874104401229,NW_022145605.1:3141946-3168325,ECB-GENEPAGE-23105274,"LOC593856|phosphatidylserine decarboxylase|Sp-Pisd_1|Sp-Pisd|SPU_028562|SPU_013036|phosphatidylserine decarboxylase proenzyme, mitochondrial|LOC110976981",curated,n/a,n/a,KEGG:spu:593856,"Metabolism,Metabolism_Lipid,Metabolism_Lipid"
NW-022145609.1:20983794-20983807,32.0,41.23,17.77,16.0,LOC752246,uncharacterized LOC752246,18170,13,0.07154650522839846,NW_022145609.1:20976250-20994420,ECB-GENEPAGE-23134463,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145594.1:28482304-28482309,18.0,20.0,18.8,22.8,LOC583122,uncharacterized protein K03H1.5,28725,5,0.017406440382941687,NW_022145594.1:28468915-28497640,ECB-GENEPAGE-23031562,SPU_003991|Sp-Susd2-3|SPU_009232|sushi domain containing 2-3|LOC110983908,partially curated,n/a,n/a,n/a,n/a
NW-022145598.1:16310925-16310980,65.84,50.67,11.91,50.29,LOC100888678,uncharacterized LOC100888678,30012,55,0.18326002932160468,NW_022145598.1:16302510-16332522,ECB-GENEPAGE-23059988,Sp-Hypp_52|nephrin-like|Sp-Nphs1L| nephrosis 1 homolog|SPU_022494|SPU_009608|hypothetical protein-52,partially curated,n/a,n/a,n/a,n/a
NW-022145605.1:22848665-22849793,11.76,10.59,8.0,40.12,LOC582170,lissencephaly-1 homolog,26830,1128,4.204248975027953,NW_022145605.1:22848546-22875376,ECB-GENEPAGE-23109999,Sp-Lis1|SPU_026860|Miller-Dieker lissencephaly gene,partially curated,n/a,"GO:0000132,GO:0005737,GO:0005815,GO:0005874,GO:0005875,GO:0051012,GO:0051301,GO:0070840",n/a,n/a
NW-022145609.1:21390116-21391244,32.39,38.45,11.91,29.94,LOC591339,aminopeptidase O (putative),12446,1128,9.063152820183191,NW_022145609.1:21386008-21398454,ECB-GENEPAGE-23134524,Sp-Onpep|SPU_010211|AP-O|LOC591339|Aminopeptidase O|LOC110985787,curated,n/a,n/a,n/a,"Metalloprotease,Metalloprotease,Metalloprotease"
NW-022145601.1:10941463-10942589,19.19,27.59,9.85,74.35,LOC105447274,SCO-spondin-like,2358,233,9.881255301102629,NW_022145601.1:10939338-10941696,ECB-GENEPAGE-23081875,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145613.1:8430053-8430075,23.95,41.86,11.59,6.95,LOC584366,G-protein coupled receptor GRL101,21112,22,0.1042061386888973,NW_022145613.1:8423438-8444550,ECB-GENEPAGE-23173989,SPU_015161|Sp-Ldla/Lrr/Gpcr_1|SPU_005239|Sp-Ldla/Lrr/Gpcr_3,partially curated,n/a,n/a,n/a,"GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All|GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All"
NW-022145607.1:12370080-12370092,18.92,51.0,9.58,64.33,LOC105436613,serine/threonine-protein kinase SIK2-like,15079,12,0.0795808740632668,NW_022145607.1:12362895-12377974,ECB-GENEPAGE-23124317,Sp-Hunk|SPU_019837|hormonally upregulated neu-associated kinase,partially curated,n/a,n/a,n/a,"Kinase,Kinase_CAMK,Kinase_CAMK"
NW-022145613.1:3379010-3380132,13.5,22.51,39.03,30.89,LOC105436856,uncharacterized LOC105436856,4100,1122,27.365853658536587,NW_022145613.1:3376923-3381023,ECB-GENEPAGE-23172507,SPU_018435,partially curated,n/a,n/a,n/a,n/a
NW-022145594.1:28911179-28911387,88.76,78.34,21.4,76.75,LOC100888644,uncharacterized LOC100888644,14144,208,1.4705882352941175,NW_022145594.1:28909065-28923209,ECB-GENEPAGE-23031630,SPU_011180|Egff_1|Sp-Fn3/Egff_1,partially curated,n/a,n/a,n/a,"Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3"
NW-022145605.1:22360486-22361606,13.07,10.1,23.89,10.14,LOC593086,glutathione S-transferase theta-1,11814,1120,9.480277636702219,NW_022145605.1:22352083-22363897,ECB-GENEPAGE-23109852,SPU_006493,partially curated,n/a,GO:0004364,n/a,n/a
NW-022145600.1:18448675-18449794,17.69,25.48,10.6,31.64,LOC584279,mitoferrin-1,23070,15,0.06501950585175553,NW_022145600.1:18449779-18472849,ECB-GENEPAGE-23075865,Sp-Slc25a28| Solute carrier family 25 member 28|SPU_019095|LOC110973929,partially curated,n/a,GO:0016020,n/a,"Metabolism,Metabolism_Energy,Metabolism_Energy"
NW-022145609.1:16393398-16394111,9.66,33.5,12.68,10.99,LOC593961,"alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 5-like",9155,713,7.788093937738941,NW_022145609.1:16387735-16396890,ECB-GENEPAGE-23133850,Sp-St6galnac5_3| alpha-2 6-sialyltransferase|SPU_010213,partially curated,n/a,n/a,n/a,"Metabolism,Metabolism_Carbohydrate,Metabolism_Carbohydrate"
NW-022145614.1:18427737-18427864,41.31,48.59,16.98,69.31,LOC100890216,uncharacterized LOC100890216,55249,127,0.22986841390794402,NW_022145614.1:18411123-18466372,ECB-GENEPAGE-23185215,hypothetical protein-951; telomerase-associated protein 1-like|SPU_019913|hypothetical protein-951|telomerase-associated protein 1-like|Sp-Grp94|SPU_020452|Glucose regulated protein|Sp-Hypp_951|SPU_016521|SPU_007544,partially curated,n/a,n/a,n/a,"CalciumToolkit,CalciumToolkit,CalciumToolkit"
NW-022145600.1:7262835-7263950,34.09,32.4,8.87,45.35,LOC592819,pancreatic lipase-related protein 2,3566,1115,31.26752664049355,NW_022145600.1:7262309-7265875,ECB-GENEPAGE-23073644,Sp-Pnlip_6|SPU_015111|pancreatic lipase-6,partially curated,n/a,n/a,KEGG:spu:592819,n/a
NW-022145600.1:9660806-9661920,23.17,27.02,6.49,23.32,LOC580054,DNA polymerase lambda,10152,109,1.073680063041765,NW_022145600.1:9650763-9660915,ECB-GENEPAGE-23074087,LOC580054|Sp-Poll| polymerase (DNA directed) lambda|SPU_001558|LOC110973858,curated,n/a,n/a,n/a,n/a
NW-022145611.1:4473345-4474459,49.91,26.06,9.67,57.73,LOC115918196,glia maturation factor beta,12583,1114,8.85321465469284,NW_022145611.1:4467342-4479925,ECB-GENEPAGE-23146421,"glia maturation factor, beta |Sp-Gmfb|SPU_027603|LOC115918196|glia maturation factor beta-like",curated,n/a,n/a,n/a,n/a
NW-022145612.1:6359118-6360232,25.89,37.83,12.88,27.1,LOC586461,uncharacterized LOC586461,28165,1114,3.955263625066572,NW_022145612.1:6357185-6385350,ECB-GENEPAGE-23157773,Sp-Hypp_2609|SPU_022466|hypothetical protein-2609,partially curated,n/a,GO:0016020,KEGG:spu:586461,n/a
NW-022145602.1:19650472-19650493,10.9,37.71,10.81,30.48,LOC115924934,vicilin-like seed storage protein At2g18540,25241,21,0.08319797155421735,NW_022145602.1:19639607-19664848,ECB-GENEPAGE-23090516,Sp-Hypp_2493|SPU_020187|hypothetical protein-2493,partially curated,n/a,n/a,n/a,n/a
NW-022145605.1:26771040-26771087,50.62,54.72,21.66,46.64,Tbx2/3,T-box transcription factor 2,36085,47,0.1302480254953582,NW_022145605.1:26739314-26775399,ECB-GENEPAGE-23110902,Sp-Tbx2-3|SPU_023386|Sp-Tbx2/3|T-box 2/3|omb|Tbx2/3|LOC110983751,partially curated,transcription factor,"GO:0003677,GO:0003700,GO:0005634,GO:0045893",KEGG:spu:575938,"TF,TF_Tbox,TF_Tbox"
NW-022145610.1:5732908-5732917,35.89,46.67,25.67,44.33,LOC574665,missing,34153,9,0.026352004216320675,NW_022145610.1:5709441-5743594,ECB-GENEPAGE-23139398,"Sp-HgfL| Hepatocyte growth factor, Scatter factor (SF) |SPU_016230|SPU_000330",partially curated,n/a,n/a,n/a,"Signaling,Signaling_RTK,Signaling_RTK_Ligand"
NW-022145612.1:34262098-34262188,34.16,27.6,19.92,27.78,LOC586400,V-type proton ATPase 116 kDa subunit a,98785,90,0.09110694943564306,NW_022145612.1:34189638-34288423,ECB-GENEPAGE-23165077,Sp-Atp6voa1|Vacuolar proton translocating ATPase 116 kDa subunit a|Vacuolar adenosine triphosphatase subunit Ac116|Sp-Atp6v0a1_3|Sp-Atp6vao1|lysosomal V0 subunit a|Vacuolar adenosinetriphosphatase subunit Ac116|V-ATPase 116-kDa isoform a1|Vacuolar proton pump subunit 1|Clathrin-coated vesicle/synaptic vesicle proton pump 116 kDa subunit|H+ transporting|ATPase|SPU_016916|SPU_020497|SPU_028111,partially curated,n/a,n/a,n/a,"Metabolism,Metabolism_Energy,Metabolism_Energy|Metabolism,Metabolism_Energy,Metabolism_Energy"
NW-022145599.1:18854386-18854512,88.73,91.62,19.28,93.96,LOC105440755,uncharacterized LOC105440755,20651,126,0.6101399447968622,NW_022145599.1:18837694-18858345,ECB-GENEPAGE-23067990,"Sp-Tmprss5L|SPU_010206|transmembrane protease|serine 5 (spinesin)-like; type 1 spinesin-like|transmembrane protease, serine 5 (spinesin)-like|type 1 spinesin-like|LOC110973682",partially curated,n/a,n/a,n/a,"Metabolism,Metabolism_AminoAcid,Metabolism_AminoAcid"
NW-022145613.1:10664800-10665446,59.84,84.33,50.19,16.39,LOC100893814,SCO-spondin-like,23974,646,2.6945858012847252,NW_022145613.1:10645666-10669640,ECB-GENEPAGE-23174581,"Sp-Chrm3L_7|Sp-MucL_3| cholinergic receptor, muscarinic 3-like-7|SPU_013189|SPU_011292|LOC110989898",partially curated,n/a,n/a,n/a,"GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All"
NW-022145594.1:11158914-11160024,8.61,30.51,11.24,15.04,LOC100891773,uncharacterized LOC100891773,7992,1110,13.88888888888889,NW_022145594.1:11152668-11160660,ECB-GENEPAGE-23028912,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145596.1:21095865-21096975,18.14,20.72,5.63,18.23,LOC115918502,carbohydrate sulfotransferase 14-like,21053,1110,5.272407732864675,NW_022145596.1:21078269-21099322,ECB-GENEPAGE-23047065,SPU_015822|Sp-Chst14_2|SPU_015598|Sp-Chst14|carbohydrate (N-acetylgalactosamine 4-0) sulfotransferase 14|dermatan 4 sulfotransferase 1,partially curated,n/a,n/a,n/a,n/a
NW-022145611.1:9695832-9696942,29.11,22.3,9.5,25.49,LOC584715,denticleless E3 ubiquitin protein ligase homolog,6849,982,14.337859541538911,NW_022145611.1:9695960-9702809,ECB-GENEPAGE-23147640,LOC584715|denticleless homolog-2 |Sp-DtL_2|retinoic acid-regulated nuclear matrix-associated protein|denticleless homolog|Sp-Dtlh|SPU_004657|SPU_014127|denticleless protein homolog|LOC110986337,curated,n/a,n/a,n/a,n/a
NW-022145612.1:36521825-36522935,26.65,26.93,11.81,35.86,LOC580036,peroxisomal acyl-coenzyme A oxidase 1-like,14318,1110,7.752479396563766,NW_022145612.1:36516716-36531034,ECB-GENEPAGE-23165467,Palmitoyl-CoA oxidase | AOX) |Acyl-coenzyme A oxidase 1|Sp-Acox1_2|SPU_018545|LOC110988538,partially curated,n/a,n/a,n/a,"Metabolism,Metabolism_Lipid,Metabolism_Lipid"
NW-022145612.1:42728564-42729673,49.0,59.62,22.19,46.12,LOC588450,muskelin 1,25262,1109,4.389992874673423,NW_022145612.1:42714486-42739748,ECB-GENEPAGE-23167031,LOC588450|Sp-Mkln1-2|SPU_013732|muskelin 1|intracellular mediator containing kelch motifs-2|Sp-Mkln1|SPU_015399|intracellular mediator containing kelch motifs|muskelin|LOC110989537,curated,n/a,n/a,n/a,n/a
NW-022145596.1:8035071-8035231,51.38,67.22,17.72,39.95,LOC575200,protein KIBRA,38572,160,0.4148086695011926,NW_022145596.1:8023989-8062561,ECB-GENEPAGE-23044385,"WW, C2 and coiled-coil domain containing 1 |Sp-Wwc1|SPU_026215|LOC110977187",partially curated,n/a,n/a,n/a,n/a
NW-022145599.1:17187864-17188061,46.43,25.6,11.35,13.89,LOC586477,ribosomal protein L3,7665,197,2.5701239399869538,NW_022145599.1:17183138-17190803,ECB-GENEPAGE-23067676,LOC586477|Sp-Rpl3|SPU_008778|ribosomal protein L3|60S ribosomal protein L3|LOC110980899,curated,n/a,"GO:0003735,GO:0005840,GO:0006412,GO:1990904",n/a,n/a
NW-022145600.1:5328089-5329197,65.56,24.06,24.31,17.96,LOC763463,fumarylacetoacetate hydrolase domain-containing protein 2,7362,244,3.314316761749524,NW_022145600.1:5328953-5336315,ECB-GENEPAGE-23073212,SPU_013017|LOC110990012,partially curated,n/a,n/a,n/a,n/a
NW-022145613.1:27977276-27977377,37.0,38.67,16.23,42.47,LOC577726,"arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 2",76253,101,0.13245380509619295,NW_022145613.1:27931298-28007551,ECB-GENEPAGE-23178475,Sp-Ddef1|SPU_008897|Development and Differentiation Enhancing Factor 1|SPU_006112|LOC110985045,partially curated,n/a,"GO:0005096,GO:0005737,GO:0043547,GO:0046872",n/a,n/a
NW-022145604.1:3648116-3648118,15.0,33.0,9.0,56.5,LOC580734,POU class 6 homeobox 2,42855,2,0.00466690001166725,NW_022145604.1:3624723-3667578,ECB-GENEPAGE-23098567,Sp-Pou6|SPU_010438|Brn5|Sp-Hypp_2286|SPU_016891|hypothetical protein-2286|POU class 6 homeobox|Brn5-like|LOC580734|LOC110979435,partially curated,n/a,"GO:0003677,GO:0003700,GO:0005634",n/a,"TF,TF_Homeo,TF_Homeo"
NW-022145610.1:209810-209851,60.27,70.05,28.24,75.54,LOC105440444,adhesion G protein-coupled receptor B3-like,11267,41,0.36389455933256415,NW_022145610.1:201723-212990,ECB-GENEPAGE-23138416,Sp-Gpr133L_4|SPU_017042|G protein-coupled receptor 133-like-4,partially curated,n/a,n/a,n/a,"Adhesion,Adhesion_ReceptorGPCR,Adhesion_ReceptorGPCR"
NW-022145612.1:40172237-40172316,26.01,46.22,17.89,58.06,LOC577766,transcription factor binding to IGHM enhancer 3,58097,79,0.13597948258946246,NW_022145612.1:40160571-40218668,ECB-GENEPAGE-23166259,Sp-Mitf|SPU_008175|SPU_008174|microphthalmia-associated transcription factor-like|transcription factor E family-like|Tfe-like|Sp-TFE3|LOC577766|LOC110988713,partially curated,n/a,n/a,n/a,"TF,TF_bHLH,TF_bHLH"
NW-022145604.1:18454256-18454275,17.32,32.11,19.58,36.47,LOC105436916,zinc finger MYND-type containing 11,24546,19,0.07740568728102339,NW_022145604.1:18439255-18463801,ECB-GENEPAGE-23101818,"LOC105436916|sinc finger, MYND domain containing 11 |Sp-Zmynd11|SPU_015023|zinc finger MYND domain-containing protein 11|LOC110979389",curated,n/a,n/a,n/a,n/a
NW-022145606.1:7189127-7189180,25.66,50.06,24.43,57.11,LOC581771,sodium channel modifier 1-like,14628,53,0.36231884057971014,NW_022145606.1:7178591-7193219,ECB-GENEPAGE-23115137,Sp-Scnm1L| sodium channel modifier 1-like|SPU_028906|SPU_026726|LOC110982341,partially curated,n/a,n/a,n/a,n/a
NW-022145607.1:30657263-30658364,31.85,20.0,5.9,24.35,LOC575875,lysine demethylase 1A,12516,1101,8.7967401725791,NW_022145607.1:30654157-30666673,ECB-GENEPAGE-23127917,LOC575875|SPU_025550|Sp-Aof2_1|SPU_012522|Amine oxidase flavin containing domain protein 2|AOF2 protein|BRAF35-HDAC complex protein BHC110|Lysine-specific histone demethylase 1|Sp-Aof2|SPU_010520|lysine-specific histone demethylase 1A|LOC110990427,curated,n/a,n/a,n/a,"Metabolism,Metabolism_SecondaryMetabolites,Metabolism_SecondaryMetabolites"
NW-022145600.1:30512520-30512545,44.68,54.72,24.04,77.12,LOC575148,claspin,26554,25,0.09414777434661445,NW_022145600.1:30497332-30523886,ECB-GENEPAGE-23077922,Sp-Hypp_1490|SPU_003960|hypothetical protein-1490,partially curated,n/a,n/a,n/a,n/a
NW-022145607.1:19773586-19773791,78.14,60.83,21.7,58.45,LOC580179,protein FAM76A,12481,205,1.6424965948241326,NW_022145607.1:19773434-19785915,ECB-GENEPAGE-23125737,family with sequence similarity 76 member A |Sp-Fam76a|SPU_016712,partially curated,n/a,n/a,KEGG:spu:580179,n/a
NW-022145609.1:16275425-16275506,64.37,49.12,18.56,75.83,LOC752369,sodium/glucose cotransporter 4,15907,81,0.5092097818570441,NW_022145609.1:16267232-16283139,ECB-GENEPAGE-23133833,Sp-Slc5a9_10|solute carrier family 5 (sodium/glucose cotransporter) member 9 | solute carrier family 5 member 9|SPU_028097,partially curated,n/a,"GO:0016020,GO:0022857",n/a,"Metabolism,Metabolism_InorganicIon,Metabolism_InorganicIon"
NW-022145613.1:13606735-13607834,19.25,34.38,12.29,33.83,LOC115919957,uncharacterized LOC115919957,3401,911,26.786239341370184,NW_022145613.1:13606923-13610324,ECB-GENEPAGE-23175285,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145611.1:20495852-20496333,14.65,45.1,10.39,30.67,LOC576796,nucleolar and spindle-associated protein 1-A,10368,481,4.6392746913580245,NW_022145611.1:20492451-20502819,ECB-GENEPAGE-23150187,Sp-Nusap1L|SPU_010420|nucleolar and spindle associated protein 1-like|LOC110976717,partially curated,n/a,n/a,n/a,n/a
NW-022145611.1:30546781-30547879,28.67,46.72,17.96,22.31,LOC582026,adenylosuccinate synthetase isozyme 1 A,39617,1098,2.7715374712875787,NW_022145611.1:30541816-30581433,ECB-GENEPAGE-23152625,"IMP--aspartate ligase 2 |ADSS 2| AMPSase 2 |Adenylosuccinate synthetase|Sp-Adss2|Sp-Adssl1|Adss1/2|adenylosuccinate synthetase-like|Sp-Adss| Adenylosuccinate synthetase isozyme 1 | Adenylosuccinate synthetase, muscle isozyme | IMP--aspartate ligase 1 | AdSS 1 | AMPSase 1 | Adenylosuccinate synthetase, non-muscle isozyme|SPU_014710|SPU_020987|LOC110983967",partially curated,n/a,n/a,KEGG:spu:582026,"Metabolism,Metabolism_Nucleotide,Metabolism_Nucleotide|Metabolism,Metabolism_Nucleotide,Metabolism_Nucleotide"
NW-022145612.1:37689130-37690228,16.11,19.15,11.12,19.81,LOC100893063,cholinesterase 2,9974,1098,11.008622418287548,NW_022145612.1:37682276-37692250,ECB-GENEPAGE-23165788,Sp-Ache-13|SPU_005168|acetylcholinesterase-13,partially curated,n/a,n/a,n/a,n/a
NW-022145604.1:22567101-22568198,10.18,24.7,9.59,15.08,LOC583222,kelch-like protein 12,21489,224,1.0423937828656522,NW_022145604.1:22545836-22567325,ECB-GENEPAGE-23102615,Sp-Scrnph2|SPU_003923|LOC110982600,partially curated,n/a,n/a,KEGG:spu:583222,n/a
NW-022145594.1:39312106-39313125,42.08,33.86,8.33,33.85,LOC752582,collagen alpha-1(II) chain,41783,1019,2.4387908958188738,NW_022145594.1:39302056-39343839,ECB-GENEPAGE-23033315,SPU_027122|Sp-Hypp_1198|hypothetical protein-1198|LOC110980536,partially curated,n/a,n/a,n/a,n/a
NW-022145599.1:6385731-6386826,23.61,41.95,14.28,43.82,LOC582974,regulator of G-protein signaling 9,40631,88,0.2165833969136866,NW_022145599.1:6345188-6385819,ECB-GENEPAGE-23065219,rgs9|Sp-Rgs9|regulator of G-protein signaling 9|SPU_022837|SPU_012566|LOC110981810,partially curated,n/a,n/a,n/a,n/a
NW-022145602.1:10940210-10941303,7.18,23.44,8.66,24.52,LOC590502,rab-like protein 2A,20076,1093,5.444311615859733,NW_022145602.1:10937708-10957784,ECB-GENEPAGE-23089127,Sp-Rabl2L|SPU_017155|RAB|RAS Family-Like 2-LIKE|Sp-RABL2b-LIKE|Sp-Rabl2|SPU_003228|RAS Family-LIKE 2|Sp-RABL2b|LOC110985583,partially curated,n/a,"GO:0003924,GO:0005525",n/a,"GTPase,GTPase_Ras,GTPase_Ras_Other|GTPase,GTPase_Ras,GTPase_Ras_Other"
NW-022145604.1:11774647-11774736,26.91,38.19,19.46,33.1,LOC593876,uncharacterized LOC593876,29181,89,0.30499297488091565,NW_022145604.1:11764938-11794119,ECB-GENEPAGE-23100610,Sp-Hypp_1936|SPU_010717|hypothetical protein-1936|LOC110988761,partially curated,n/a,n/a,n/a,n/a
NW-022145599.1:9895818-9896468,80.13,98.5,25.92,33.0,LOC115923473,sacsin-like,13874,650,4.685022343952718,NW_022145599.1:9890084-9903958,ECB-GENEPAGE-23066053,Sp-SacSl_7|sacsin-duplicate |SPU_021335,partially curated,n/a,n/a,n/a,n/a
NW-022145610.1:22411032-22411047,65.4,75.73,15.47,75.87,LOC585274,missing,26899,15,0.055764154801293736,NW_022145610.1:22395398-22422297,ECB-GENEPAGE-23142105,"family with sequence similarity 69, member A |Sp-Fam69a|SPU_014129|LOC110981057",partially curated,n/a,n/a,n/a,n/a
NW-022145610.1:22479287-22479503,48.81,43.34,17.49,50.14,LOC100891918,far upstream element-binding protein 3,38282,216,0.56423384358184,NW_022145610.1:22471139-22509421,ECB-GENEPAGE-23142851,Far upstream element (FUSE) binding protein 1 |Sp-Fubp1|SPU_004545|LOC110981056,partially curated,n/a,n/a,n/a,n/a
NW-022145613.1:31165825-31165890,34.46,17.28,17.66,32.83,LOC579173,uncharacterized LOC579173,45475,65,0.14293567894447498,NW_022145613.1:31138494-31183969,ECB-GENEPAGE-23179058,SPU_004766|Sp-Otop2L|SPU_004767|otopetrin 2-like|LOC110986735,partially curated,n/a,n/a,n/a,n/a
NW-022145600.1:97256-97258,38.0,60.5,19.0,63.0,LOC584303,poly [ADP-ribose] polymerase tankyrase-2,22419,2,0.008921004505107275,NW_022145600.1:82822-105241,ECB-GENEPAGE-23071997,Sp-Tkyr|SPU_028149|SPU_003299|LOC110981242,partially curated,n/a,n/a,n/a,n/a
NW-022145598.1:21467994-21468058,96.25,31.06,16.28,36.62,LOC577099,uncharacterized LOC577099,33870,64,0.188957779746088,NW_022145598.1:21453818-21487688,ECB-GENEPAGE-23060949,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145613.1:26422612-26423454,28.33,33.82,18.57,29.87,LOC576047,"smoothened, frizzled class receptor",18223,842,4.620534489381551,NW_022145613.1:26406718-26424941,ECB-GENEPAGE-23178061,Sp-Smo_1|Sp-Smoothened|Sp-Smooth| smoothened homolog |Sp-Smo| Smo|LOC576047|SPU_004340|SPU_006789|LOC110975362,curated,n/a,n/a,n/a,"Signaling,Signaling_WntFzd,Signaling_WntFzd"
NW-022145614.1:11541485-11541531,12.28,44.89,15.15,59.13,LOC580856,transcriptional repressor scratch 2,15819,46,0.2907895568620014,NW_022145614.1:11530665-11546484,ECB-GENEPAGE-23183974,Sp-Scratch1|scratch homolog zinc finger protein|Sp-Scratch|z213|SPU_018393|Sp-Scrt|LOC110974833,partially curated,n/a,n/a,KEGG:spu:580856,"ZNF,ZNF,ZNF"
NW-022145597.1:15961561-15961592,51.97,46.16,21.29,70.19,LOC585180,NHL repeat containing 3,6262,31,0.49504950495049505,NW_022145597.1:15957014-15963276,ECB-GENEPAGE-23052710,LOC585180|SPU_000734|NHL repeat-containing protein 3|LOC110987959,curated,n/a,n/a,n/a,n/a
NW-022145596.1:923484-923635,24.87,25.56,14.9,44.61,LOC579326,cyclic nucleotide-gated cation channel alpha-3,36672,151,0.41175828970331585,NW_022145596.1:917871-954543,ECB-GENEPAGE-23042710,CNG channel 1 | CNG-1 |cone photoreceptor| Cyclic nucleotide gated channel|Sp-Cnga3_2|SPU_000314|LOC110975894,partially curated,n/a,n/a,n/a,"EggActivation,EggActivation,EggActivation"
NW-022145605.1:5475396-5475724,18.76,60.38,13.2,37.66,LOC579533,clathrin heavy chain,46100,328,0.7114967462039046,NW_022145605.1:5457176-5503276,ECB-GENEPAGE-23105647,clathrin heavy polypeptide (Hc)|Sp-Cltc|LOC579533|clathrin heavy chain 1|SPU_028692|SPU_011437|SPU_026199|CHC|LOC110980684,curated,n/a,n/a,n/a,n/a
NW-022145610.1:4923075-4924161,24.49,22.1,7.59,26.41,LOC100890256,U2AF homology motif kinase 1,13745,1086,7.901054929065114,NW_022145610.1:4914960-4928705,ECB-GENEPAGE-23139478,Sp-Kis|SPU_027616|UHMK1-like|LOC100890256|cyclin-dependent kinase 13|LOC110975779,curated,n/a,n/a,n/a,"Kinase,Kinase_Other,Kinase_Other"
NW-022145604.1:22380097-22381182,32.05,70.23,15.14,20.95,LOC584105,hydroxyacid oxidase 1,15274,1085,7.1035747021081574,NW_022145604.1:22373192-22388466,ECB-GENEPAGE-23102564,Sp-Hao1_9|Sp-Hao1_10|SPU_015988|SPU_015987,partially curated,n/a,n/a,KEGG:spu:584105,"Metabolism,Metabolism_Energy,Metabolism_Energy|Metabolism,Metabolism_Energy,Metabolism_Energy"
NW-022145601.1:14751790-14751930,43.01,59.96,17.29,51.64,LOC757060,"DNA-directed RNA polymerase, mitochondrial",25731,140,0.5440907854339124,NW_022145601.1:14751628-14777359,ECB-GENEPAGE-23082667,Sp-Polrmt|SPU_003910|polymerase (RNA) mitochondrial (DNA directed)|mitochondrial DNA-directed RNA polymerase|SPU_011745|LOC110984605,partially curated,n/a,n/a,n/a,n/a
NW-022145613.1:28816644-28816730,61.36,67.7,16.56,50.42,LOC579208,peroxisome proliferator activated receptor alpha 2,16109,86,0.533863057917934,NW_022145613.1:28809680-28825789,ECB-GENEPAGE-23178671,Sp-Ppar2|SPU_021289|NR1C|peroxisome proliferator activated receptor-like 2|NR1C-like|LOC579208|LOC110991238,partially curated,n/a,n/a,n/a,"TF,TF_NR,TF_NR"
NW-022145596.1:2896724-2896750,43.27,55.38,16.92,50.12,LOC576034,rho GTPase-activating protein 26,81648,26,0.03184401332549481,NW_022145596.1:2877286-2958934,ECB-GENEPAGE-23043265,SPU_002673|Sp-Graf|GTPase regulator associated with FAK|OPHN1L|RhoGAP26|ARHGAP26|LOC110976839,partially curated,n/a,n/a,n/a,"GTPase,GTPase_RhoRegulator,GTPase_RhoRegulator_RhoGAP"
NW-022145599.1:3386109-3386194,41.49,29.15,25.87,24.46,LOC583702,SMG1 nonsense mediated mRNA decay associated PI3K related kinase,63027,85,0.1348628365621083,NW_022145599.1:3383228-3446255,ECB-GENEPAGE-23064577,"Sp-SmG1|PI-3-kinase-related kinase SMG-1| SMG1 homolog, phosphatidylinositol 3-kinase-related kinase |SPU_016754|SPU_024303|SPU_008309|LOC583702|serine/threonine-protein kinase SMG1|LOC110980340",curated,n/a,n/a,n/a,"Kinase,Kinase_Atypical,Kinase_Atypical"
